GEOID,NAME,variable,value,gender,age_band,race
37,North Carolina,P012D015,6731,Male,35-54,Asian
38,North Dakota,P012D015,166,Male,35-54,Asian
39,Ohio,P012D015,6051,Male,35-54,Asian
40,Oklahoma,P012D015,2046,Male,35-54,Asian
41,Oregon,P012D015,4771,Male,35-54,Asian
42,Pennsylvania,P012D015,11298,Male,35-54,Asian
44,Rhode Island,P012D015,920,Male,35-54,Asian
45,South Carolina,P012D015,1910,Male,35-54,Asian
46,South Dakota,P012D015,216,Male,35-54,Asian
47,Tennessee,P012D015,2970,Male,35-54,Asian
48,Texas,P012D015,34173,Male,35-54,Asian
49,Utah,P012D015,1665,Male,35-54,Asian
50,Vermont,P012D015,212,Male,35-54,Asian
51,Virginia,P012D015,15167,Male,35-54,Asian
53,Washington,P012D015,15653,Male,35-54,Asian
54,West Virginia,P012D015,364,Male,35-54,Asian
55,Wisconsin,P012D015,3230,Male,35-54,Asian
56,Wyoming,P012D015,102,Male,35-54,Asian
72,Puerto Rico,P012D015,261,Male,35-54,Asian
01,Alabama,P012D016,1422,Male,35-54,Asian
02,Alaska,P012D016,1315,Male,35-54,Asian
04,Arizona,P012D016,4699,Male,35-54,Asian
05,Arkansas,P012D016,966,Male,35-54,Asian
06,California,P012D016,161620,Male,35-54,Asian
08,Colorado,P012D016,3687,Male,35-54,Asian
09,Connecticut,P012D016,3763,Male,35-54,Asian
10,Delaware,P012D016,768,Male,35-54,Asian
11,District of Columbia,P012D016,351,Male,35-54,Asian
12,Florida,P012D016,13515,Male,35-54,Asian
13,Georgia,P012D016,9256,Male,35-54,Asian
15,Hawaii,P012D016,20699,Male,35-54,Asian
16,Idaho,P012D016,507,Male,35-54,Asian
17,Illinois,P012D016,16472,Male,35-54,Asian
18,Indiana,P012D016,2327,Male,35-54,Asian
19,Iowa,P012D016,1102,Male,35-54,Asian
20,Kansas,P012D016,1596,Male,35-54,Asian
21,Kentucky,P012D016,1112,Male,35-54,Asian
22,Louisiana,P012D016,2234,Male,35-54,Asian
23,Maine,P012D016,323,Male,35-54,Asian
24,Maryland,P012D016,10277,Male,35-54,Asian
25,Massachusetts,P012D016,9337,Male,35-54,Asian
26,Michigan,P012D016,6076,Male,35-54,Asian
27,Minnesota,P012D016,4157,Male,35-54,Asian
28,Mississippi,P012D016,709,Male,35-54,Asian
29,Missouri,P012D016,2201,Male,35-54,Asian
30,Montana,P012D016,134,Male,35-54,Asian
31,Nebraska,P012D016,629,Male,35-54,Asian
32,Nevada,P012D016,6069,Male,35-54,Asian
33,New Hampshire,P012D016,671,Male,35-54,Asian
34,New Jersey,P012D016,23643,Male,35-54,Asian
35,New Mexico,P012D016,810,Male,35-54,Asian
36,New York,P012D016,49322,Male,35-54,Asian
37,North Carolina,P012D016,5267,Male,35-54,Asian
38,North Dakota,P012D016,87,Male,35-54,Asian
39,Ohio,P012D016,4861,Male,35-54,Asian
40,Oklahoma,P012D016,1620,Male,35-54,Asian
41,Oregon,P012D016,3967,Male,35-54,Asian
42,Pennsylvania,P012D016,9619,Male,35-54,Asian
44,Rhode Island,P012D016,779,Male,35-54,Asian
45,South Carolina,P012D016,1631,Male,35-54,Asian
46,South Dakota,P012D016,165,Male,35-54,Asian
47,Tennessee,P012D016,2288,Male,35-54,Asian
48,Texas,P012D016,28244,Male,35-54,Asian
49,Utah,P012D016,1433,Male,35-54,Asian
50,Vermont,P012D016,158,Male,35-54,Asian
51,Virginia,P012D016,12768,Male,35-54,Asian
53,Washington,P012D016,13911,Male,35-54,Asian
54,West Virginia,P012D016,302,Male,35-54,Asian
55,Wisconsin,P012D016,2307,Male,35-54,Asian
56,Wyoming,P012D016,116,Male,35-54,Asian
72,Puerto Rico,P012D016,226,Male,35-54,Asian
01,Alabama,P012D017,1040,Male,55-74,Asian
02,Alaska,P012D017,1111,Male,55-74,Asian
04,Arizona,P012D017,3645,Male,55-74,Asian
05,Arkansas,P012D017,745,Male,55-74,Asian
06,California,P012D017,140666,Male,55-74,Asian
08,Colorado,P012D017,2913,Male,55-74,Asian
09,Connecticut,P012D017,2877,Male,55-74,Asian
10,Delaware,P012D017,585,Male,55-74,Asian
11,District of Columbia,P012D017,308,Male,55-74,Asian
12,Florida,P012D017,11572,Male,55-74,Asian
13,Georgia,P012D017,7082,Male,55-74,Asian
15,Hawaii,P012D017,19738,Male,55-74,Asian
16,Idaho,P012D017,423,Male,55-74,Asian
17,Illinois,P012D017,15054,Male,55-74,Asian
18,Indiana,P012D017,1759,Male,55-74,Asian
19,Iowa,P012D017,851,Male,55-74,Asian
20,Kansas,P012D017,1352,Male,55-74,Asian
21,Kentucky,P012D017,851,Male,55-74,Asian
22,Louisiana,P012D017,1904,Male,55-74,Asian
23,Maine,P012D017,285,Male,55-74,Asian
24,Maryland,P012D017,8095,Male,55-74,Asian
25,Massachusetts,P012D017,7464,Male,55-74,Asian
26,Michigan,P012D017,4822,Male,55-74,Asian
27,Minnesota,P012D017,3278,Male,55-74,Asian
28,Mississippi,P012D017,572,Male,55-74,Asian
29,Missouri,P012D017,1744,Male,55-74,Asian
30,Montana,P012D017,108,Male,55-74,Asian
31,Nebraska,P012D017,520,Male,55-74,Asian
32,Nevada,P012D017,5325,Male,55-74,Asian
33,New Hampshire,P012D017,586,Male,55-74,Asian
34,New Jersey,P012D017,18788,Male,55-74,Asian
35,New Mexico,P012D017,696,Male,55-74,Asian
36,New York,P012D017,40403,Male,55-74,Asian
37,North Carolina,P012D017,3994,Male,55-74,Asian
38,North Dakota,P012D017,85,Male,55-74,Asian
39,Ohio,P012D017,4041,Male,55-74,Asian
40,Oklahoma,P012D017,1413,Male,55-74,Asian
41,Oregon,P012D017,3363,Male,55-74,Asian
42,Pennsylvania,P012D017,7949,Male,55-74,Asian
44,Rhode Island,P012D017,601,Male,55-74,Asian
45,South Carolina,P012D017,1316,Male,55-74,Asian
46,South Dakota,P012D017,115,Male,55-74,Asian
47,Tennessee,P012D017,1918,Male,55-74,Asian
48,Texas,P012D017,23190,Male,55-74,Asian
49,Utah,P012D017,1159,Male,55-74,Asian
50,Vermont,P012D017,134,Male,55-74,Asian
51,Virginia,P012D017,9663,Male,55-74,Asian
53,Washington,P012D017,11827,Male,55-74,Asian
54,West Virginia,P012D017,275,Male,55-74,Asian
55,Wisconsin,P012D017,1949,Male,55-74,Asian
56,Wyoming,P012D017,100,Male,55-74,Asian
72,Puerto Rico,P012D017,161,Male,55-74,Asian
01,Alabama,P012D018,355,Male,55-74,Asian
02,Alaska,P012D018,347,Male,55-74,Asian
04,Arizona,P012D018,1266,Male,55-74,Asian
05,Arkansas,P012D018,272,Male,55-74,Asian
06,California,P012D018,51949,Male,55-74,Asian
08,Colorado,P012D018,1062,Male,55-74,Asian
09,Connecticut,P012D018,1019,Male,55-74,Asian
10,Delaware,P012D018,213,Male,55-74,Asian
11,District of Columbia,P012D018,122,Male,55-74,Asian
12,Florida,P012D018,3963,Male,55-74,Asian
13,Georgia,P012D018,2375,Male,55-74,Asian
15,Hawaii,P012D018,7454,Male,55-74,Asian
16,Idaho,P012D018,153,Male,55-74,Asian
17,Illinois,P012D018,5696,Male,55-74,Asian
18,Indiana,P012D018,661,Male,55-74,Asian
19,Iowa,P012D018,279,Male,55-74,Asian
20,Kansas,P012D018,511,Male,55-74,Asian
21,Kentucky,P012D018,305,Male,55-74,Asian
22,Louisiana,P012D018,619,Male,55-74,Asian
23,Maine,P012D018,91,Male,55-74,Asian
24,Maryland,P012D018,2981,Male,55-74,Asian
25,Massachusetts,P012D018,2669,Male,55-74,Asian
26,Michigan,P012D018,1719,Male,55-74,Asian
27,Minnesota,P012D018,1167,Male,55-74,Asian
28,Mississippi,P012D018,205,Male,55-74,Asian
29,Missouri,P012D018,690,Male,55-74,Asian
30,Montana,P012D018,50,Male,55-74,Asian
31,Nebraska,P012D018,226,Male,55-74,Asian
32,Nevada,P012D018,2061,Male,55-74,Asian
33,New Hampshire,P012D018,168,Male,55-74,Asian
34,New Jersey,P012D018,6697,Male,55-74,Asian
35,New Mexico,P012D018,265,Male,55-74,Asian
36,New York,P012D018,14928,Male,55-74,Asian
37,North Carolina,P012D018,1295,Male,55-74,Asian
38,North Dakota,P012D018,38,Male,55-74,Asian
39,Ohio,P012D018,1427,Male,55-74,Asian
40,Oklahoma,P012D018,489,Male,55-74,Asian
41,Oregon,P012D018,1182,Male,55-74,Asian
42,Pennsylvania,P012D018,2869,Male,55-74,Asian
44,Rhode Island,P012D018,247,Male,55-74,Asian
45,South Carolina,P012D018,444,Male,55-74,Asian
46,South Dakota,P012D018,41,Male,55-74,Asian
47,Tennessee,P012D018,698,Male,55-74,Asian
48,Texas,P012D018,8283,Male,55-74,Asian
49,Utah,P012D018,422,Male,55-74,Asian
50,Vermont,P012D018,52,Male,55-74,Asian
51,Virginia,P012D018,3533,Male,55-74,Asian
53,Washington,P012D018,4290,Male,55-74,Asian
54,West Virginia,P012D018,104,Male,55-74,Asian
55,Wisconsin,P012D018,647,Male,55-74,Asian
56,Wyoming,P012D018,24,Male,55-74,Asian
72,Puerto Rico,P012D018,75,Male,55-74,Asian
01,Alabama,P012D019,467,Male,55-74,Asian
02,Alaska,P012D019,454,Male,55-74,Asian
04,Arizona,P012D019,1493,Male,55-74,Asian
05,Arkansas,P012D019,283,Male,55-74,Asian
06,California,P012D019,62587,Male,55-74,Asian
08,Colorado,P012D019,1271,Male,55-74,Asian
09,Connecticut,P012D019,1196,Male,55-74,Asian
10,Delaware,P012D019,275,Male,55-74,Asian
11,District of Columbia,P012D019,139,Male,55-74,Asian
12,Florida,P012D019,5336,Male,55-74,Asian
13,Georgia,P012D019,2962,Male,55-74,Asian
15,Hawaii,P012D019,10049,Male,55-74,Asian
16,Idaho,P012D019,168,Male,55-74,Asian
17,Illinois,P012D019,7437,Male,55-74,Asian
18,Indiana,P012D019,796,Male,55-74,Asian
19,Iowa,P012D019,371,Male,55-74,Asian
20,Kansas,P012D019,582,Male,55-74,Asian
21,Kentucky,P012D019,380,Male,55-74,Asian
22,Louisiana,P012D019,769,Male,55-74,Asian
23,Maine,P012D019,117,Male,55-74,Asian
24,Maryland,P012D019,3933,Male,55-74,Asian
25,Massachusetts,P012D019,2969,Male,55-74,Asian
26,Michigan,P012D019,2364,Male,55-74,Asian
27,Minnesota,P012D019,1332,Male,55-74,Asian
28,Mississippi,P012D019,184,Male,55-74,Asian
29,Missouri,P012D019,842,Male,55-74,Asian
30,Montana,P012D019,55,Male,55-74,Asian
31,Nebraska,P012D019,233,Male,55-74,Asian
32,Nevada,P012D019,2795,Male,55-74,Asian
33,New Hampshire,P012D019,240,Male,55-74,Asian
34,New Jersey,P012D019,8678,Male,55-74,Asian
35,New Mexico,P012D019,287,Male,55-74,Asian
36,New York,P012D019,17329,Male,55-74,Asian
37,North Carolina,P012D019,1744,Male,55-74,Asian
38,North Dakota,P012D019,43,Male,55-74,Asian
39,Ohio,P012D019,1891,Male,55-74,Asian
40,Oklahoma,P012D019,583,Male,55-74,Asian
41,Oregon,P012D019,1374,Male,55-74,Asian
42,Pennsylvania,P012D019,3574,Male,55-74,Asian
44,Rhode Island,P012D019,260,Male,55-74,Asian
45,South Carolina,P012D019,608,Male,55-74,Asian
46,South Dakota,P012D019,46,Male,55-74,Asian
47,Tennessee,P012D019,829,Male,55-74,Asian
48,Texas,P012D019,9877,Male,55-74,Asian
49,Utah,P012D019,467,Male,55-74,Asian
50,Vermont,P012D019,53,Male,55-74,Asian
51,Virginia,P012D019,4559,Male,55-74,Asian
53,Washington,P012D019,5217,Male,55-74,Asian
54,West Virginia,P012D019,139,Male,55-74,Asian
55,Wisconsin,P012D019,773,Male,55-74,Asian
56,Wyoming,P012D019,39,Male,55-74,Asian
72,Puerto Rico,P012D019,73,Male,55-74,Asian
01,Alabama,P012D020,265,Male,55-74,Asian
02,Alaska,P012D020,221,Male,55-74,Asian
04,Arizona,P012D020,898,Male,55-74,Asian
05,Arkansas,P012D020,150,Male,55-74,Asian
06,California,P012D020,33930,Male,55-74,Asian
08,Colorado,P012D020,717,Male,55-74,Asian
09,Connecticut,P012D020,616,Male,55-74,Asian
10,Delaware,P012D020,147,Male,55-74,Asian
11,District of Columbia,P012D020,74,Male,55-74,Asian
12,Florida,P012D020,2847,Male,55-74,Asian
13,Georgia,P012D020,1682,Male,55-74,Asian
15,Hawaii,P012D020,6066,Male,55-74,Asian
16,Idaho,P012D020,104,Male,55-74,Asian
17,Illinois,P012D020,4139,Male,55-74,Asian
18,Indiana,P012D020,459,Male,55-74,Asian
19,Iowa,P012D020,209,Male,55-74,Asian
20,Kansas,P012D020,300,Male,55-74,Asian
21,Kentucky,P012D020,219,Male,55-74,Asian
22,Louisiana,P012D020,391,Male,55-74,Asian
23,Maine,P012D020,56,Male,55-74,Asian
24,Maryland,P012D020,2155,Male,55-74,Asian
25,Massachusetts,P012D020,1667,Male,55-74,Asian
26,Michigan,P012D020,1311,Male,55-74,Asian
27,Minnesota,P012D020,785,Male,55-74,Asian
28,Mississippi,P012D020,109,Male,55-74,Asian
29,Missouri,P012D020,518,Male,55-74,Asian
30,Montana,P012D020,26,Male,55-74,Asian
31,Nebraska,P012D020,147,Male,55-74,Asian
32,Nevada,P012D020,1451,Male,55-74,Asian
33,New Hampshire,P012D020,123,Male,55-74,Asian
34,New Jersey,P012D020,4648,Male,55-74,Asian
35,New Mexico,P012D020,171,Male,55-74,Asian
36,New York,P012D020,9051,Male,55-74,Asian
37,North Carolina,P012D020,944,Male,55-74,Asian
38,North Dakota,P012D020,26,Male,55-74,Asian
39,Ohio,P012D020,1072,Male,55-74,Asian
40,Oklahoma,P012D020,313,Male,55-74,Asian
41,Oregon,P012D020,768,Male,55-74,Asian
42,Pennsylvania,P012D020,1950,Male,55-74,Asian
44,Rhode Island,P012D020,144,Male,55-74,Asian
45,South Carolina,P012D020,377,Male,55-74,Asian
46,South Dakota,P012D020,13,Male,55-74,Asian
47,Tennessee,P012D020,480,Male,55-74,Asian
48,Texas,P012D020,5493,Male,55-74,Asian
49,Utah,P012D020,269,Male,55-74,Asian
50,Vermont,P012D020,27,Male,55-74,Asian
51,Virginia,P012D020,2489,Male,55-74,Asian
53,Washington,P012D020,2760,Male,55-74,Asian
54,West Virginia,P012D020,104,Male,55-74,Asian
55,Wisconsin,P012D020,428,Male,55-74,Asian
56,Wyoming,P012D020,19,Male,55-74,Asian
72,Puerto Rico,P012D020,62,Male,55-74,Asian
01,Alabama,P012D021,327,Male,55-74,Asian
02,Alaska,P012D021,258,Male,55-74,Asian
04,Arizona,P012D021,1187,Male,55-74,Asian
05,Arkansas,P012D021,184,Male,55-74,Asian
06,California,P012D021,44587,Male,55-74,Asian
08,Colorado,P012D021,920,Male,55-74,Asian
09,Connecticut,P012D021,869,Male,55-74,Asian
10,Delaware,P012D021,251,Male,55-74,Asian
11,District of Columbia,P012D021,96,Male,55-74,Asian
12,Florida,P012D021,4027,Male,55-74,Asian
13,Georgia,P012D021,2081,Male,55-74,Asian
15,Hawaii,P012D021,7235,Male,55-74,Asian
16,Idaho,P012D021,103,Male,55-74,Asian
17,Illinois,P012D021,5344,Male,55-74,Asian
18,Indiana,P012D021,544,Male,55-74,Asian
19,Iowa,P012D021,288,Male,55-74,Asian
20,Kansas,P012D021,435,Male,55-74,Asian
21,Kentucky,P012D021,277,Male,55-74,Asian
22,Louisiana,P012D021,482,Male,55-74,Asian
23,Maine,P012D021,78,Male,55-74,Asian
24,Maryland,P012D021,2843,Male,55-74,Asian
25,Massachusetts,P012D021,2272,Male,55-74,Asian
26,Michigan,P012D021,1778,Male,55-74,Asian
27,Minnesota,P012D021,924,Male,55-74,Asian
28,Mississippi,P012D021,157,Male,55-74,Asian
29,Missouri,P012D021,631,Male,55-74,Asian
30,Montana,P012D021,24,Male,55-74,Asian
31,Nebraska,P012D021,170,Male,55-74,Asian
32,Nevada,P012D021,2058,Male,55-74,Asian
33,New Hampshire,P012D021,159,Male,55-74,Asian
34,New Jersey,P012D021,6156,Male,55-74,Asian
35,New Mexico,P012D021,209,Male,55-74,Asian
36,New York,P012D021,11929,Male,55-74,Asian
37,North Carolina,P012D021,1220,Male,55-74,Asian
38,North Dakota,P012D021,33,Male,55-74,Asian
39,Ohio,P012D021,1430,Male,55-74,Asian
40,Oklahoma,P012D021,367,Male,55-74,Asian
41,Oregon,P012D021,1066,Male,55-74,Asian
42,Pennsylvania,P012D021,2557,Male,55-74,Asian
44,Rhode Island,P012D021,169,Male,55-74,Asian
45,South Carolina,P012D021,434,Male,55-74,Asian
46,South Dakota,P012D021,20,Male,55-74,Asian
47,Tennessee,P012D021,583,Male,55-74,Asian
48,Texas,P012D021,6956,Male,55-74,Asian
49,Utah,P012D021,314,Male,55-74,Asian
50,Vermont,P012D021,34,Male,55-74,Asian
51,Virginia,P012D021,3299,Male,55-74,Asian
53,Washington,P012D021,3640,Male,55-74,Asian
54,West Virginia,P012D021,140,Male,55-74,Asian
55,Wisconsin,P012D021,517,Male,55-74,Asian
56,Wyoming,P012D021,18,Male,55-74,Asian
72,Puerto Rico,P012D021,63,Male,55-74,Asian
01,Alabama,P012D022,365,Male,55-74,Asian
02,Alaska,P012D022,292,Male,55-74,Asian
04,Arizona,P012D022,1633,Male,55-74,Asian
05,Arkansas,P012D022,204,Male,55-74,Asian
06,California,P012D022,61588,Male,55-74,Asian
08,Colorado,P012D022,1133,Male,55-74,Asian
09,Connecticut,P012D022,1060,Male,55-74,Asian
10,Delaware,P012D022,308,Male,55-74,Asian
11,District of Columbia,P012D022,128,Male,55-74,Asian
12,Florida,P012D022,5291,Male,55-74,Asian
13,Georgia,P012D022,2605,Male,55-74,Asian
15,Hawaii,P012D022,9876,Male,55-74,Asian
16,Idaho,P012D022,128,Male,55-74,Asian
17,Illinois,P012D022,6350,Male,55-74,Asian
18,Indiana,P012D022,655,Male,55-74,Asian
19,Iowa,P012D022,316,Male,55-74,Asian
20,Kansas,P012D022,519,Male,55-74,Asian
21,Kentucky,P012D022,347,Male,55-74,Asian
22,Louisiana,P012D022,603,Male,55-74,Asian
23,Maine,P012D022,84,Male,55-74,Asian
24,Maryland,P012D022,3794,Male,55-74,Asian
25,Massachusetts,P012D022,3099,Male,55-74,Asian
26,Michigan,P012D022,2115,Male,55-74,Asian
27,Minnesota,P012D022,1159,Male,55-74,Asian
28,Mississippi,P012D022,195,Male,55-74,Asian
29,Missouri,P012D022,841,Male,55-74,Asian
30,Montana,P012D022,34,Male,55-74,Asian
31,Nebraska,P012D022,211,Male,55-74,Asian
32,Nevada,P012D022,2595,Male,55-74,Asian
33,New Hampshire,P012D022,164,Male,55-74,Asian
34,New Jersey,P012D022,7625,Male,55-74,Asian
35,New Mexico,P012D022,258,Male,55-74,Asian
36,New York,P012D022,16096,Male,55-74,Asian
37,North Carolina,P012D022,1464,Male,55-74,Asian
38,North Dakota,P012D022,20,Male,55-74,Asian
39,Ohio,P012D022,1766,Male,55-74,Asian
40,Oklahoma,P012D022,504,Male,55-74,Asian
41,Oregon,P012D022,1292,Male,55-74,Asian
42,Pennsylvania,P012D022,3226,Male,55-74,Asian
44,Rhode Island,P012D022,242,Male,55-74,Asian
45,South Carolina,P012D022,530,Male,55-74,Asian
46,South Dakota,P012D022,36,Male,55-74,Asian
47,Tennessee,P012D022,709,Male,55-74,Asian
48,Texas,P012D022,8272,Male,55-74,Asian
49,Utah,P012D022,384,Male,55-74,Asian
50,Vermont,P012D022,45,Male,55-74,Asian
51,Virginia,P012D022,4145,Male,55-74,Asian
53,Washington,P012D022,4988,Male,55-74,Asian
54,West Virginia,P012D022,171,Male,55-74,Asian
55,Wisconsin,P012D022,685,Male,55-74,Asian
56,Wyoming,P012D022,21,Male,55-74,Asian
72,Puerto Rico,P012D022,80,Male,55-74,Asian
01,Alabama,P012D023,187,Male,75+,Asian
02,Alaska,P012D023,158,Male,75+,Asian
04,Arizona,P012D023,1010,Male,75+,Asian
05,Arkansas,P012D023,146,Male,75+,Asian
06,California,P012D023,44623,Male,75+,Asian
08,Colorado,P012D023,738,Male,75+,Asian
09,Connecticut,P012D023,587,Male,75+,Asian
10,Delaware,P012D023,153,Male,75+,Asian
11,District of Columbia,P012D023,90,Male,75+,Asian
12,Florida,P012D023,2933,Male,75+,Asian
13,Georgia,P012D023,1392,Male,75+,Asian
15,Hawaii,P012D023,8481,Male,75+,Asian
16,Idaho,P012D023,96,Male,75+,Asian
17,Illinois,P012D023,3442,Male,75+,Asian
18,Indiana,P012D023,383,Male,75+,Asian
19,Iowa,P012D023,193,Male,75+,Asian
20,Kansas,P012D023,273,Male,75+,Asian
21,Kentucky,P012D023,164,Male,75+,Asian
22,Louisiana,P012D023,316,Male,75+,Asian
23,Maine,P012D023,49,Male,75+,Asian
24,Maryland,P012D023,2249,Male,75+,Asian
25,Massachusetts,P012D023,2107,Male,75+,Asian
26,Michigan,P012D023,1149,Male,75+,Asian
27,Minnesota,P012D023,729,Male,75+,Asian
28,Mississippi,P012D023,107,Male,75+,Asian
29,Missouri,P012D023,430,Male,75+,Asian
30,Montana,P012D023,22,Male,75+,Asian
31,Nebraska,P012D023,102,Male,75+,Asian
32,Nevada,P012D023,1578,Male,75+,Asian
33,New Hampshire,P012D023,106,Male,75+,Asian
34,New Jersey,P012D023,4188,Male,75+,Asian
35,New Mexico,P012D023,149,Male,75+,Asian
36,New York,P012D023,10548,Male,75+,Asian
37,North Carolina,P012D023,807,Male,75+,Asian
38,North Dakota,P012D023,18,Male,75+,Asian
39,Ohio,P012D023,942,Male,75+,Asian
40,Oklahoma,P012D023,273,Male,75+,Asian
41,Oregon,P012D023,868,Male,75+,Asian
42,Pennsylvania,P012D023,1956,Male,75+,Asian
44,Rhode Island,P012D023,137,Male,75+,Asian
45,South Carolina,P012D023,270,Male,75+,Asian
46,South Dakota,P012D023,23,Male,75+,Asian
47,Tennessee,P012D023,358,Male,75+,Asian
48,Texas,P012D023,4813,Male,75+,Asian
49,Utah,P012D023,289,Male,75+,Asian
50,Vermont,P012D023,28,Male,75+,Asian
51,Virginia,P012D023,2473,Male,75+,Asian
53,Washington,P012D023,3120,Male,75+,Asian
54,West Virginia,P012D023,65,Male,75+,Asian
55,Wisconsin,P012D023,414,Male,75+,Asian
56,Wyoming,P012D023,21,Male,75+,Asian
72,Puerto Rico,P012D023,57,Male,75+,Asian
01,Alabama,P012D024,100,Male,75+,Asian
02,Alaska,P012D024,117,Male,75+,Asian
04,Arizona,P012D024,534,Male,75+,Asian
05,Arkansas,P012D024,60,Male,75+,Asian
06,California,P012D024,29925,Male,75+,Asian
08,Colorado,P012D024,452,Male,75+,Asian
09,Connecticut,P012D024,313,Male,75+,Asian
10,Delaware,P012D024,72,Male,75+,Asian
11,District of Columbia,P012D024,66,Male,75+,Asian
12,Florida,P012D024,1526,Male,75+,Asian
13,Georgia,P012D024,667,Male,75+,Asian
15,Hawaii,P012D024,7596,Male,75+,Asian
16,Idaho,P012D024,77,Male,75+,Asian
17,Illinois,P012D024,2027,Male,75+,Asian
18,Indiana,P012D024,175,Male,75+,Asian
19,Iowa,P012D024,105,Male,75+,Asian
20,Kansas,P012D024,117,Male,75+,Asian
21,Kentucky,P012D024,87,Male,75+,Asian
22,Louisiana,P012D024,196,Male,75+,Asian
23,Maine,P012D024,22,Male,75+,Asian
24,Maryland,P012D024,1229,Male,75+,Asian
25,Massachusetts,P012D024,1140,Male,75+,Asian
26,Michigan,P012D024,602,Male,75+,Asian
27,Minnesota,P012D024,421,Male,75+,Asian
28,Mississippi,P012D024,58,Male,75+,Asian
29,Missouri,P012D024,235,Male,75+,Asian
30,Montana,P012D024,19,Male,75+,Asian
31,Nebraska,P012D024,69,Male,75+,Asian
32,Nevada,P012D024,814,Male,75+,Asian
33,New Hampshire,P012D024,46,Male,75+,Asian
34,New Jersey,P012D024,2112,Male,75+,Asian
35,New Mexico,P012D024,90,Male,75+,Asian
36,New York,P012D024,5873,Male,75+,Asian
37,North Carolina,P012D024,397,Male,75+,Asian
38,North Dakota,P012D024,15,Male,75+,Asian
39,Ohio,P012D024,511,Male,75+,Asian
40,Oklahoma,P012D024,168,Male,75+,Asian
41,Oregon,P012D024,601,Male,75+,Asian
42,Pennsylvania,P012D024,963,Male,75+,Asian
44,Rhode Island,P012D024,71,Male,75+,Asian
45,South Carolina,P012D024,120,Male,75+,Asian
46,South Dakota,P012D024,12,Male,75+,Asian
47,Tennessee,P012D024,182,Male,75+,Asian
48,Texas,P012D024,2539,Male,75+,Asian
49,Utah,P012D024,186,Male,75+,Asian
50,Vermont,P012D024,18,Male,75+,Asian
51,Virginia,P012D024,1176,Male,75+,Asian
53,Washington,P012D024,1871,Male,75+,Asian
54,West Virginia,P012D024,27,Male,75+,Asian
55,Wisconsin,P012D024,230,Male,75+,Asian
56,Wyoming,P012D024,13,Male,75+,Asian
72,Puerto Rico,P012D024,15,Male,75+,Asian
01,Alabama,P012D025,51,Male,75+,Asian
02,Alaska,P012D025,68,Male,75+,Asian
04,Arizona,P012D025,347,Male,75+,Asian
05,Arkansas,P012D025,38,Male,75+,Asian
06,California,P012D025,24067,Male,75+,Asian
08,Colorado,P012D025,390,Male,75+,Asian
09,Connecticut,P012D025,180,Male,75+,Asian
10,Delaware,P012D025,49,Male,75+,Asian
11,District of Columbia,P012D025,60,Male,75+,Asian
12,Florida,P012D025,895,Male,75+,Asian
13,Georgia,P012D025,379,Male,75+,Asian
15,Hawaii,P012D025,7837,Male,75+,Asian
16,Idaho,P012D025,80,Male,75+,Asian
17,Illinois,P012D025,1374,Male,75+,Asian
18,Indiana,P012D025,122,Male,75+,Asian
19,Iowa,P012D025,45,Male,75+,Asian
20,Kansas,P012D025,100,Male,75+,Asian
21,Kentucky,P012D025,44,Male,75+,Asian
22,Louisiana,P012D025,139,Male,75+,Asian
23,Maine,P012D025,21,Male,75+,Asian
24,Maryland,P012D025,779,Male,75+,Asian
25,Massachusetts,P012D025,818,Male,75+,Asian
26,Michigan,P012D025,382,Male,75+,Asian
27,Minnesota,P012D025,324,Male,75+,Asian
28,Mississippi,P012D025,41,Male,75+,Asian
29,Missouri,P012D025,169,Male,75+,Asian
